25	556
72	574
72	575
72	576
84	577
7	606
63	607
34	610
34	611
39	613
38	614
38	615
39	616
37	704
37	705
37	720
11	721
37	723
10	724
58	738
58	739
58	740
58	741
58	747
58	753
58	754
58	755
58	758
58	759
58	760
58	766
58	768
27	775
58	776
58	778
58	780
58	781
58	783
58	784
58	789
58	790
58	791
58	792
58	794
58	795
58	796
58	797
58	798
59	806
59	807
59	808
58	816
58	817
58	818
58	819
58	828
58	829
58	830
58	831
58	832
77	838
77	839
77	840
77	841
34	941
13	988
13	989
13	990
13	991
13	992
13	993
13	994
13	995
34	996
13	1000
13	1003
13	1004
13	1005
13	1006
13	1007
13	1008
13	1009
13	1010
2	1011
4	1014
13	1018
13	1024
13	1025
45	1037
45	1038
45	1039
45	1040
45	1041
45	1042
70	1043
45	1052
33	1053
69	1054
45	1055
45	1056
33	1057
69	1058
45	1059
2	1061
2	1062
2	1063
4	1064
0	1118
1	1119
1	1120
30	1122
35	1201
35	1202
0	1226
0	1227
0	1228
0	1229
36	1236
30	1237
36	1238
36	1239
37	1244
37	1245
37	1246
37	1247
34	1404
34	1405
34	1406
11	1420
11	1421
11	1422
11	1423
4	13
4	14
7	32
7	33
7	34
7	35
7	36
7	37
7	38
7	39
30	57
31	58
8	59
8	60
34	85
11	117
11	118
32	182
32	183
21	251
60	325
60	326
60	327
60	328
37	364
69	394
69	395
5	396
5	397
71	398
5	399
37	441
37	442
63	478
63	479
63	480
63	522
63	523
63	524
14	593
14	594
14	595
14	651
14	652
14	653
14	654
37	655
52	839
52	840
21	881
64	1009
64	1010
64	1011
54	1017
75	1018
75	1019
75	1020
2	1136
2	1137
2	1138
10	1162
1	1172
0	1173
30	1174
98	1181
98	1182
98	1183
92	1184
3	1284
3	1315
3	1316
3	1317
59	1461
59	1593
59	1594
59	1595
59	1620
59	1621
59	1622
59	1623
61	1674
61	1675
61	1676
61	1677
61	1678
61	1679
61	1680
13	1755
13	1756
2	1758
21	1859
21	1973
34	1982
69	1983
69	1984
69	1985
69	1986
69	1987
0	2065
0	2066
0	2067
0	2068
37	2100
21	2108
59	2398
59	2399
59	2400
59	2401
14	2402
14	2403
71	2458
71	2459
21	2481
21	2482
60	2507
60	2508
21	2509
21	2510
63	196
63	200
66	221
63	227
60	283
60	284
60	285
1	295
52	324
70	333
47	338
34	356
2	1036
2	1037
2	1038
4	1039
4	1040
57	1075
57	1076
57	1077
57	1078
25	1079
5	1167
5	1168
5	1169
5	1170
5	1171
39	1532
39	1533
58	1565
58	1566
58	1567
21	1810
21	1816
21	1817
21	1818
21	1819
21	1820
21	1839
21	1840
21	1841
21	1842
52	1916
8	1979
8	1980
68	2048
68	2049
68	2050
11	2395
11	2396
11	2397
21	2447
21	2448
48	2487
68	82
68	83
34	84
52	341
5	463
5	464
88	465
29	862
29	863
21	879
21	880
27	904
27	905
27	906
50	1466
63	1490
21	1552
58	1584
58	1589
58	1590
58	1591
58	1592
72	1683
72	1704
61	1705
72	1706
2	1759
14	1897
14	1898
14	1899
14	1900
49	1909
49	1910
49	1911
21	1936
21	1937
21	1938
21	1940
21	1941
21	1942
21	1943
21	1944
21	1945
21	1946
21	1947
21	1948
21	1949
21	1950
21	1951
21	1952
49	1957
49	1958
49	1959
49	1960
50	1999
50	2000
50	2001
50	2002
50	2003
76	2007
6	2008
34	2009
76	2010
76	2011
58	2025
58	2026
58	2027
58	2028
58	2033
21	2121
21	2122
21	2123
21	2124
5	2128
21	2162
21	2163
21	2164
21	2165
21	2211
21	2212
21	2213
21	2214
21	2219
21	2220
21	2221
21	2222
21	2233
21	2241
21	2242
21	2243
21	2244
5	2249
5	2250
5	2251
5	2252
11	2253
11	2254
21	2255
21	2256
21	2257
21	2258
21	2265
21	2274
21	2275
21	2276
21	2338
21	2339
21	2340
21	2341
14	2365
14	2366
14	2367
21	2368
21	2465
21	2466
21	2467
21	2468
21	2469
21	2470
21	2471
21	2472
75	2505
75	2506
2	2531
2	2532
21	2570
21	2571
21	2572
21	2573
21	2855
21	2856
21	2857
21	2858
21	2859
21	2860
21	2861
21	2862
21	2863
21	2869
21	2870
21	2871
21	2872
21	2873
21	2874
21	2875
21	2876
21	2877
21	2878
21	2879
21	2880
21	2881
21	2882
21	2883
21	2884
21	2885
25	2929
58	2931
73	2954
21	2991
21	3004
21	3005
21	3006
21	3007
21	3008
21	3034
21	3035
21	3036
21	3037
21	3038
21	3044
21	3045
21	3046
21	3047
21	3048
21	3058
21	3059
21	3060
21	3061
21	3076
21	3077
21	3078
21	3079
21	3088
21	3089
21	3090
21	3091
21	3092
21	3100
21	3101
21	3102
21	3103
30	73
46	338
46	339
46	340
60	477
27	923
29	924
10	1030
27	1148
69	1180
52	1499
37	1530
58	2030
58	2031
58	2032
58	2043
58	2044
58	2045
58	2046
58	2047
21	2435
21	2436
21	2441
21	2442
31	71
30	72
37	650
43	783
56	784
43	785
43	786
56	787
87	936
25	937
87	938
84	1258
84	1259
75	1260
75	1261
75	1262
44	1654
44	1655
44	1656
21	1821
21	1822
21	1823
21	1824
21	1825
21	1843
21	1844
21	1845
21	1846
21	1847
21	1872
35	2004
35	2005
21	2473
21	2474
21	2620
21	2621
21	2622
21	2623
21	2624
21	2625
21	2626
21	2627
21	2628
21	2629
21	2630
21	2631
21	2632
21	2633
21	2634
21	2635
21	2636
21	2637
21	2638
36	2650
36	2651
36	2652
36	2653
36	2654
36	2655
36	2656
30	2657
31	2658
36	2659
67	2660
67	2661
68	2662
78	2663
78	2664
27	2665
27	2666
27	2667
27	2668
27	2669
21	2700
21	2701
21	2702
21	2703
21	2704
21	2705
21	2706
52	1726
49	1727
52	1728
33	1729
52	1730
21	1794
21	1795
21	1796
21	1797
21	1798
21	1799
21	1826
21	1827
21	1828
21	1829
21	1830
21	1831
21	1832
21	1833
21	1834
21	1853
21	1869
21	1870
21	1871
7	109
7	110
7	111
7	112
7	113
7	114
7	115
14	139
14	140
14	141
14	142
14	143
14	144
14	145
35	162
35	163
35	164
41	432
60	433
60	434
63	452
63	453
34	633
34	634
60	635
60	636
37	637
7	889
7	890
7	891
7	892
21	980
21	981
24	1027
24	1028
24	1029
4	1099
3	1310
3	1311
3	1312
3	1313
37	1515
37	1516
37	1517
37	1518
37	1519
37	1520
37	1521
37	1522
37	1523
37	1524
37	1525
37	1526
37	1527
37	1528
37	1529
61	1681
61	1682
72	1684
43	1685
61	1686
72	1687
72	1688
4	1764
21	1806
21	1807
21	1808
21	1809
14	1888
14	1889
14	1890
14	1891
14	1892
14	1893
14	1894
14	1895
25	1917
25	1918
93	2314
93	2315
14	2404
14	2405
14	2406
14	2407
21	2410
21	2411
21	2412
21	2413
11	2427
29	2428
63	2478
63	2479
69	2480
69	1176
69	1177
69	1178
69	1179
47	1905
47	1906
47	1907
69	1978
52	2502
52	2503
52	2504
24	1059
24	1060
21	1861
21	1862
69	274
60	286
1	303
1	304
1	305
1	306
1	307
1	308
1	309
1	310
52	318
47	339
47	340
47	341
51	457
44	528
44	529
33	559
33	561
33	562
38	697
38	698
60	699
38	700
60	701
60	702
60	703
37	706
37	707
37	708
37	709
37	710
37	711
37	712
37	713
37	714
37	715
37	716
37	717
37	718
37	719
58	782
58	812
58	813
58	814
51	842
51	859
51	860
51	861
51	862
51	863
51	864
65	865
65	866
65	867
65	868
85	935
72	936
72	937
72	938
53	971
34	998
34	999
4	1015
4	1016
4	1017
10	1160
10	1161
10	1163
10	1164
60	474
60	475
60	476
57	1144
57	1145
57	1146
57	1147
58	1569
58	1570
58	1571
58	1572
21	2100
21	2278
21	2279
21	2280
21	2541
21	2542
21	2543
21	2544
21	2545
21	2546
21	2547
21	2549
21	2550
21	2553
21	2554
21	2555
21	2556
21	2559
46	404
46	405
46	406
46	407
52	1913
52	1914
52	1915
46	1407
47	1431
58	735
58	736
58	737
33	1127
10	1151
39	1289
39	1290
39	1291
33	1297
33	1298
33	1299
46	1312
46	1313
46	1318
46	1319
33	1330
33	1331
43	1333
43	1334
38	1345
38	1346
38	1347
38	1348
38	1349
38	1350
43	1351
66	243
66	244
63	245
66	246
24	247
66	248
63	249
46	326
46	327
70	334
70	335
37	336
60	344
60	345
66	369
66	370
11	543
11	544
58	767
58	769
58	777
58	785
58	786
58	787
33	1128
33	1129
33	1130
46	1302
46	1303
46	1305
46	1306
46	1315
46	1316
46	1408
46	1409
46	1410
46	1411
11	1418
11	1419
47	1432
47	1433
44	1435
77	1598
77	1599
77	1600
77	1601
68	1263
68	1264
34	1265
0	1493
57	1139
57	1140
57	1141
57	1142
21	2129
21	2130
21	2131
21	2132
21	2133
38	436
60	437
60	438
60	439
55	810
55	811
10	833
87	834
25	849
35	850
35	851
10	894
10	895
10	896
21	1213
21	1214
21	1215
21	1216
34	1535
51	1670
51	1671
51	1672
21	1922
21	1923
21	1924
21	1925
21	1927
21	1928
21	1929
21	1930
21	1931
21	1932
21	1964
21	2145
21	2146
21	2215
21	2216
21	2217
21	2227
21	2288
21	2289
21	2290
21	2291
21	2292
21	2293
21	2294
21	2295
21	2296
21	2305
21	2306
21	2307
21	2308
21	2309
21	2351
21	2352
21	2353
21	2354
21	2369
21	2370
21	2371
21	2372
11	2511
11	2512
21	2707
21	2711
21	2712
21	2713
21	2864
21	2865
2	2866
21	2867
21	2868
21	2886
21	2887
21	2888
21	2889
21	2890
21	2891
66	222
66	223
66	224
66	225
10	414
10	417
67	684
4	685
67	686
4	687
4	688
67	689
4	690
4	691
4	692
67	693
4	694
4	695
4	696
10	725
10	726
35	727
65	943
33	1327
33	1328
21	1393
21	1394
21	1395
99	1876
99	1877
34	1878
99	1879
99	1880
21	2302
21	2303
21	2304
60	6
37	35
14	36
14	37
45	51
37	63
37	70
63	77
14	81
14	93
14	101
14	109
14	110
14	111
14	112
14	113
14	120
14	129
14	138
40	149
14	163
47	170
37	180
14	186
14	187
14	188
14	189
14	190
14	191
14	192
66	228
66	229
37	263
5	268
41	278
41	279
60	280
60	281
45	288
37	311
37	312
37	328
64	390
68	418
51	456
86	571
86	572
86	573
43	578
51	582
10	585
35	590
35	594
54	599
64	1020
64	1021
64	1022
64	1023
36	1235
14	647
14	648
14	649
72	1648
3	1935
21	2310
21	2325
21	2821
21	2822
21	2823
21	2824
21	2825
21	2826
21	2827
21	2828
21	2829
60	2913
54	2924
27	2928
61	2932
56	2936
11	2939
5	2947
54	2953
60	2961
60	2962
60	2963
21	2984
21	2995
21	2996
21	2997
21	3001
21	3016
21	3017
21	3024
21	3039
21	3040
21	3041
21	3042
21	3062
21	3063
21	3064
21	3065
21	3075
21	3084
21	3085
21	3086
21	3087
21	3104
21	3105
21	3106
21	3107
21	3108
21	3109
21	3113
21	3114
57	1159
21	248
21	249
21	250
21	977
21	978
34	1725
21	1920
21	1921
67	2682
67	2683
67	2684
78	2685
78	2686
78	2687
78	2688
78	2689
78	2690
78	2691
63	226
60	287
1	296
36	297
1	298
46	325
58	772
70	2692
34	2693
70	2694
34	2695
70	2696
34	2697
70	2698
34	2699
14	947
34	997
42	1325
47	1426
14	17
14	18
14	19
14	22
14	23
14	24
14	25
66	371
2	1360
2	1364
2	1365
2	1366
39	1372
39	1373
21	1800
21	1801
21	1802
21	1805
21	1850
27	2012
27	2013
27	2014
27	2015
27	2016
21	2578
21	2582
21	2586
21	2590
21	2594
21	2598
21	2599
21	2640
13	1774
13	1775
13	1776
13	1777
13	1778
21	2245
58	1581
58	1582
58	1583
21	2040
21	2041
21	1868
2	2524
21	2525
21	2526
36	2673
36	2674
36	2675
36	2676
36	2677
36	2678
31	2679
31	2680
36	2681
63	197
63	198
63	199
60	945
14	948
14	949
14	950
14	951
68	1140
68	1141
34	1142
14	1254
14	1255
43	1356
43	1357
43	1358
2	1361
2	1362
66	242
60	315
52	517
52	518
58	748
58	749
58	750
66	230
63	231
34	357
7	358
34	359
72	850
61	870
64	997
64	998
64	999
64	1000
4	1096
4	1097
4	1098
34	1881
34	1882
45	2513
45	2514
45	2515
63	201
63	202
63	205
63	206
63	208
63	209
55	453
55	454
7	466
52	502
39	617
34	621
63	622
64	623
62	624
58	625
47	626
27	627
59	628
35	629
58	631
60	632
65	633
14	634
14	635
58	636
12	637
5	638
29	639
61	642
1	643
50	644
34	645
30	646
34	647
58	809
58	820
70	1044
70	1045
70	1046
21	2228
21	2229
21	2230
21	2231
21	2232
25	2376
68	2379
94	2819
94	2820
21	3002
21	3003
21	3015
21	3043
21	2548
21	2551
21	2552
93	2670
93	2671
93	2672
21	2557
21	2558
21	2560
21	2564
58	651
65	652
10	654
57	657
47	155
46	319
46	320
46	321
46	322
14	21
37	41
37	42
37	43
37	44
37	45
37	46
37	47
37	48
37	49
37	50
37	71
37	72
37	73
37	74
37	75
37	76
38	86
38	87
38	88
38	89
14	90
14	91
14	92
11	722
58	827
40	1278
33	1281
33	1282
71	2485
71	2486
51	843
51	844
51	845
51	846
51	847
51	848
78	888
78	889
78	890
78	891
85	1644
72	1645
72	1646
72	1647
11	1939
100	2281
11	2282
11	2283
11	2284
21	2360
58	1585
58	1586
58	1587
63	78
63	79
63	80
38	139
38	140
38	145
38	146
14	147
14	148
37	264
37	265
37	266
37	267
37	313
57	579
57	580
57	581
10	586
10	587
10	588
10	589
35	591
25	728
25	729
35	730
35	731
13	1001
13	1002
2	1012
2	1013
57	1063
57	1064
57	1065
57	1066
57	1067
58	2022
58	2023
58	2024
40	1279
38	578
38	579
38	580
38	581
14	582
14	583
14	584
14	16
21	2266
21	2267
21	2268
21	2269
21	2319
21	2320
21	2321
21	2322
21	2323
21	1913
21	1914
21	1915
75	2117
75	2118
75	2119
75	2120
1	417
1	418
1	419
1	420
1	421
1	424
11	825
21	1848
21	1849
39	64
25	531
35	532
38	59
33	60
38	61
45	62
14	130
14	131
14	132
14	133
14	134
63	473
33	474
33	475
63	476
25	592
35	593
64	399
43	429
56	430
43	431
43	432
57	489
57	490
57	491
57	492
57	493
4	648
21	2583
21	2584
21	2585
21	2600
21	2601
21	2345
21	2361
21	2362
21	2363
21	2364
21	3010
21	3011
21	3012
21	3013
21	3014
21	3018
21	3025
21	3026
21	3027
21	3028
21	3069
21	3070
21	3071
21	3073
21	3074
21	3080
21	3081
21	3082
21	3083
21	3093
21	3094
21	3095
21	3096
21	3097
21	3119
21	3120
21	3121
21	3122
21	3123
21	3124
21	3125
21	3126
21	3130
34	181
34	182
60	183
60	184
37	185
55	387
55	388
55	389
29	513
44	526
44	527
14	156
38	157
38	158
14	159
33	160
10	459
10	460
10	461
21	1389
21	1441
2	1368
57	583
57	584
57	1160
21	2579
21	2580
21	2581
21	2587
21	2588
21	2589
21	2591
21	2592
21	2593
21	2595
21	2596
21	2597
21	2641
21	2642
21	2521
21	2522
13	1771
13	1772
13	1773
21	2246
21	2247
21	2248
57	1161
87	415
10	416
7	468
5	1391
14	38
14	39
24	40
38	102
38	103
38	104
38	105
14	106
14	107
14	108
40	115
40	116
40	117
40	118
14	119
14	164
14	165
14	166
14	167
14	168
14	169
33	289
38	290
33	291
38	292
45	293
58	756
58	757
45	52
45	53
45	54
45	55
47	161
14	162
5	269
